YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
74 12 22 00 999 08.2 99.0 02.50 99.00 99.00 999 1014.4  04.2 999.0 999.0 99.0
74 12 22 03 999 12.3 99.0 03.00 99.00 99.00 999 1010.9  04.4 999.0 999.0 99.0
74 12 22 06 999 10.8 99.0 03.50 99.00 99.00 999 1008.1  04.7 999.0 999.0 99.0
74 12 22 09 999 07.7 99.0 03.50 99.00 99.00 999 1006.6  05.0 999.0 999.0 99.0
74 12 22 12 999 08.2 99.0 04.00 99.00 99.00 999 1002.8  05.2 999.0 999.0 99.0
74 12 22 15 999 07.2 99.0 06.00 99.00 99.00 999 0997.1  05.3 999.0 999.0 99.0
74 12 22 18 999 12.9 99.0 06.00 99.00 99.00 999 0994.7  05.3 999.0 999.0 99.0
74 12 22 21 999 14.9 99.0 06.00 99.00 99.00 999 0998.7  05.3 999.0 999.0 99.0
74 12 23 00 999 13.4 99.0 07.50 99.00 99.00 999 1003.0  05.1 999.0 999.0 99.0
74 12 23 03 999 08.2 99.0 05.50 99.00 99.00 999 1004.2  04.8 999.0 999.0 99.0
74 12 23 06 999 07.2 99.0 05.50 99.00 99.00 999 1001.7  04.4 999.0 999.0 99.0
74 12 23 09 999 13.9 99.0 05.00 99.00 99.00 999 0991.8  03.8 999.0 999.0 99.0
74 12 23 12 999 10.8 99.0 04.50 99.00 99.00 999 0979.5  05.6 999.0 999.0 99.0
74 12 23 15 999 11.8 99.0 04.50 99.00 99.00 999 0973.5  05.0 999.0 999.0 99.0
74 12 23 18 999 08.7 99.0 05.50 99.00 99.00 999 0969.3  04.9 999.0 999.0 99.0
74 12 23 21 999 17.0 99.0 08.00 99.00 99.00 999 0978.3  04.4 999.0 999.0 99.0
74 12 24 00 999 17.5 99.0 08.00 99.00 99.00 999 0990.1  04.7 999.0 999.0 99.0
74 12 24 03 999 12.3 99.0 07.00 99.00 99.00 999 0996.1  04.3 999.0 999.0 99.0
74 12 24 06 999 07.2 99.0 06.00 99.00 99.00 999 0998.2  04.5 999.0 999.0 99.0
74 12 24 09 999 05.1 99.0 05.00 99.00 99.00 999 0998.2  04.2 999.0 999.0 99.0
74 12 24 12 999 04.6 99.0 04.00 99.00 99.00 999 0998.3  04.4 999.0 999.0 99.0
74 12 24 15 999 05.1 99.0 03.50 99.00 99.00 999 0998.0  04.3 999.0 999.0 99.0
74 12 24 18 999 05.7 99.0 04.00 99.00 99.00 999 0998.0  04.2 999.0 999.0 99.0
74 12 24 21 999 06.2 99.0 03.00 99.00 99.00 999 9999.0  04.0 999.0 999.0 99.0
74 12 25 00 999 06.2 99.0 03.50 99.00 99.00 999 0999.8  04.1 999.0 999.0 99.0
74 12 25 03 999 03.6 99.0 02.50 99.00 99.00 999 0998.7  03.5 999.0 999.0 99.0
74 12 25 06 999 01.0 99.0 02.50 99.00 99.00 999 0995.3  02.5 999.0 999.0 99.0
74 12 25 09 999 03.1 99.0 02.50 99.00 99.00 999 0991.5  03.6 999.0 999.0 99.0
74 12 25 12 999 03.1 99.0 03.00 99.00 99.00 999 0989.5  03.4 999.0 999.0 99.0
74 12 25 15 999 02.1 99.0 03.00 99.00 99.00 999 0986.8  02.2 999.0 999.0 99.0
74 12 25 18 999 05.7 99.0 04.00 99.00 99.00 999 0988.1  02.8 999.0 999.0 99.0
74 12 25 21 999 11.3 99.0 03.50 99.00 99.00 999 0992.0  03.1 999.0 999.0 99.0
74 12 26 00 999 06.7 99.0 04.00 99.00 99.00 999 0993.5  02.5 999.0 999.0 99.0
74 12 26 03 999 07.2 99.0 03.50 99.00 99.00 999 0994.0  01.4 999.0 999.0 99.0
74 12 26 06 999 06.2 99.0 03.00 99.00 99.00 999 0992.8  02.5 999.0 999.0 99.0
74 12 26 09 999 04.6 99.0 03.00 99.00 99.00 999 0991.5  01.7 999.0 999.0 99.0
74 12 26 12 999 06.2 99.0 03.00 99.00 99.00 999 0991.9  01.8 999.0 999.0 99.0
74 12 26 15 999 04.6 99.0 03.00 99.00 99.00 999 0991.6  01.7 999.0 999.0 99.0
74 12 26 18 999 04.6 99.0 03.00 99.00 99.00 999 0993.3  00.3 999.0 999.0 99.0
74 12 26 21 999 03.1 99.0 04.00 99.00 99.00 999 0994.6  01.3 999.0 999.0 99.0
74 12 27 00 999 05.7 99.0 04.00 99.00 99.00 999 0995.7  01.3 999.0 999.0 99.0
74 12 27 03 999 10.3 99.0 04.00 99.00 99.00 999 0996.8 -00.9 999.0 999.0 99.0
74 12 27 06 999 07.7 99.0 05.00 99.00 99.00 999 0997.7 -01.4 999.0 999.0 99.0
74 12 27 09 999 12.9 99.0 05.50 99.00 99.00 999 0999.2 -01.6 999.0 999.0 99.0
74 12 27 12 999 15.4 99.0 06.00 99.00 99.00 999 1000.0 -01.9 999.0 999.0 99.0
74 12 27 15 999 15.9 99.0 06.50 99.00 99.00 999 1000.9 -02.1 999.0 999.0 99.0
74 12 27 18 999 12.3 99.0 05.50 99.00 99.00 999 1001.7 -01.3 999.0 999.0 99.0
74 12 27 21 999 09.3 99.0 05.00 99.00 99.00 999 1001.0  00.1 999.0 999.0 99.0
74 12 28 00 999 04.6 99.0 03.50 99.00 99.00 999 0997.5  01.4 999.0 999.0 99.0
74 12 28 03 999 06.7 99.0 03.00 99.00 99.00 999 0991.2  01.5 999.0 999.0 99.0
74 12 28 06 999 08.7 99.0 02.50 99.00 99.00 999 0984.6  01.7 999.0 999.0 99.0
74 12 28 09 999 05.1 99.0 02.50 99.00 99.00 999 0983.7  02.3 999.0 999.0 99.0
74 12 28 12 999 02.6 99.0 04.50 99.00 99.00 999 0988.3  02.3 999.0 999.0 99.0
74 12 28 15 999 02.1 99.0 03.50 99.00 99.00 999 0987.8  02.2 999.0 999.0 99.0
74 12 28 18 999 05.7 99.0 04.00 99.00 99.00 999 0982.8  02.7 999.0 999.0 99.0
74 12 28 21 999 05.7 99.0 03.50 99.00 99.00 999 0977.1  03.2 999.0 999.0 99.0
74 12 29 00 999 05.7 99.0 04.50 99.00 99.00 999 0973.2  02.7 999.0 999.0 99.0
74 12 29 03 999 01.5 99.0 04.50 99.00 99.00 999 0967.6  02.8 999.0 999.0 99.0
74 12 29 06 999 07.7 99.0 05.00 99.00 99.00 999 0969.8  02.5 999.0 999.0 99.0
74 12 29 09 999 09.3 99.0 07.50 99.00 99.00 999 0977.4  03.6 999.0 999.0 99.0
74 12 29 12 999 09.8 99.0 07.00 99.00 99.00 999 0986.1  03.0 999.0 999.0 99.0
74 12 29 15 999 06.2 99.0 06.00 99.00 99.00 999 0990.6  02.5 999.0 999.0 99.0
74 12 29 18 999 08.7 99.0 04.50 99.00 99.00 999 0993.7  03.3 999.0 999.0 99.0
74 12 29 21 999 07.2 99.0 05.00 99.00 99.00 999 0996.9  03.1 999.0 999.0 99.0
74 12 30 00 999 05.1 99.0 05.00 99.00 99.00 999 0998.9  03.7 999.0 999.0 99.0
74 12 30 03 999 02.6 99.0 04.50 99.00 99.00 999 0998.8  03.9 999.0 999.0 99.0
74 12 30 06 999 04.1 99.0 04.00 99.00 99.00 999 0997.3  03.3 999.0 999.0 99.0
74 12 30 09 999 02.1 99.0 03.50 99.00 99.00 999 0993.7  01.9 999.0 999.0 99.0
74 12 30 12 999 06.2 99.0 03.50 99.00 99.00 999 0992.4  04.9 999.0 999.0 99.0
74 12 30 15 999 03.6 99.0 04.50 99.00 99.00 999 0990.6  04.9 999.0 999.0 99.0
74 12 30 18 999 02.1 99.0 05.00 99.00 99.00 999 0986.5  04.7 999.0 999.0 99.0
74 12 30 21 999 02.6 99.0 04.50 99.00 99.00 999 0980.4  04.1 999.0 999.0 99.0
74 12 31 00 999 02.6 99.0 04.00 99.00 99.00 999 0974.0  04.6 999.0 999.0 99.0
74 12 31 03 999 04.6 99.0 04.50 99.00 99.00 999 0972.4  03.1 999.0 999.0 99.0
74 12 31 06 999 09.3 99.0 04.50 99.00 99.00 999 0970.7  03.2 999.0 999.0 99.0
74 12 31 09 999 13.9 99.0 05.50 99.00 99.00 999 0974.0  02.2 999.0 999.0 99.0
74 12 31 12 999 17.0 99.0 07.00 99.00 99.00 999 0979.4  02.4 999.0 999.0 99.0
74 12 31 15 999 14.4 99.0 07.00 99.00 99.00 999 0986.3  02.4 999.0 999.0 99.0
74 12 31 18 999 08.2 99.0 06.00 99.00 99.00 999 0991.3  02.3 999.0 999.0 99.0
74 12 31 21 999 07.2 99.0 05.00 99.00 99.00 999 0994.3  02.0 999.0 999.0 99.0
