YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 02 02 02 00 290 10.6 14.0  3.08 11.11  6.68 999  997.7   0.8   4.8 999.0 99.0 99.00
2005 02 02 03 00 297 10.5 14.3  3.16 11.11  6.41 999  998.7   0.3   4.8 999.0 99.0 99.00
2005 02 02 04 00 286  9.2 13.3  3.20 11.11  6.47 999  999.4   0.1   4.8 999.0 99.0 99.00
2005 02 02 05 00 272  8.6 10.9  2.98 10.00  6.63 999 1000.0   0.4   4.8 999.0 99.0 99.00
2005 02 02 06 00 256  6.3  8.3  3.28  8.33  6.91 999 1000.4   0.8   4.8 999.0 99.0 99.00
2005 02 02 07 00 240  9.4 11.2  3.31 10.00  7.38 999 1000.2   1.9   4.8 999.0 99.0 99.00
2005 02 02 08 00 247 10.1 13.0  2.97  9.09  7.12 999 1000.4   2.3   4.8 999.0 99.0 99.00
2005 02 02 09 00 259  7.0  8.6  3.34 10.00  7.17 999 1001.0   2.0   4.8 999.0 99.0 99.00
2005 02 02 10 00 330  7.1  9.2  3.57 10.00  7.42 999 1001.7   0.9   4.8 999.0 99.0 99.00
2005 02 02 11 00 329  7.5  9.9  3.42 10.00  7.05 999 1002.6   0.1   4.8 999.0 99.0 99.00
2005 02 02 12 00 318  6.5  8.8  3.78 10.00  7.45 999 1003.3  -0.4   4.8 999.0 99.0 99.00
2005 02 02 13 00 305  6.1  8.7  3.65 11.11  7.32 999 1003.8  -0.7   4.8 999.0 99.0 99.00
2005 02 02 14 00 307  5.6  8.0  3.35 12.50  6.98 999 1003.9  -0.7   4.8 999.0 99.0 99.00
2005 02 02 15 00 315  4.8  7.6  3.40 11.11  7.23 999 1004.0  -0.8   4.8 999.0 99.0 99.00
2005 02 02 16 00 304  4.2  6.2  3.11 11.11  7.16 999 1004.6  -1.1   4.8 999.0 99.0 99.00
2005 02 02 17 00 314  4.5  7.1  3.02 11.11  7.36 999 1004.8  -1.1   4.8 999.0 99.0 99.00
2005 02 02 18 00 327  5.0  6.8  2.99 11.11  7.49 999 1005.4  -1.2   4.8 999.0 99.0 99.00
2005 02 02 19 00 313  4.8  6.6  3.00 11.11  7.55 999 1006.1  -1.2   4.8 999.0 99.0 99.00
2005 02 02 20 00 320  5.4  7.7  3.00 10.00  7.52 999 1006.4  -1.3   4.8 999.0 99.0 99.00
2005 02 02 21 00 326  5.3  7.5  2.72 10.00  7.35 999 1006.8  -1.4   4.8 999.0 99.0 99.00
2005 02 02 22 00 319  5.3  8.2  2.94 11.11  7.26 999 1007.0  -1.2   4.8 999.0 99.0 99.00
2005 02 02 23 00 310  6.8  8.7  3.07 10.00  7.58 999 1006.9  -1.4   4.8 999.0 99.0 99.00
2005 02 03 00 00 311  6.7  8.6  2.74 11.11  6.87 999 1007.0  -1.6   4.8 999.0 99.0 99.00
2005 02 03 01 00 308  7.7 10.5  3.00  9.09  6.88 999 1007.0  -1.8   4.8 999.0 99.0 99.00
2005 02 03 02 00 295  8.7 12.0  2.90 11.11  6.66 999 1007.0  -1.6   4.8 999.0 99.0 99.00
2005 02 03 03 00 305  7.1  9.9  2.84 11.11  6.53 999 1007.8  -1.9   4.8 999.0 99.0 99.00
2005 02 03 04 00 304  4.8  8.3  2.60 11.11  6.26 999 1008.5  -1.9   4.8 999.0 99.0 99.00
2005 02 03 05 00 313  7.0  9.1  2.71 11.11  6.57 999 1008.8  -1.9   4.8 999.0 99.0 99.00
2005 02 03 06 00 301  5.7  8.3  2.37 11.11  6.63 999 1009.3  -1.9   4.8 999.0 99.0 99.00
2005 02 03 07 00 281  5.6  7.1  2.33 11.11  6.81 999 1009.4  -1.6   4.8 999.0 99.0 99.00
2005 02 03 08 00 290  5.6  8.4  2.28 11.11  6.99 999 1009.5  -1.6   4.8 999.0 99.0 99.00
2005 02 03 09 00 278  5.2  7.8  2.46 11.11  7.14 999 1009.8  -1.5   4.8 999.0 99.0 99.00
2005 02 03 10 00 284  5.8  8.0  2.35 11.11  6.96 999 1010.1  -1.2   4.8 999.0 99.0 99.00
2005 02 03 11 00 298  5.1  7.5  2.32 10.00  6.86 999 1010.3  -1.4   4.8 999.0 99.0 99.00
2005 02 03 12 00 295  4.5  7.4  2.50 11.11  7.25 999 1010.7  -1.4   4.8 999.0 99.0 99.00
2005 02 03 13 00 307  3.9  5.8  2.57 11.11  6.92 999 1010.7  -1.4   4.8 999.0 99.0 99.00
2005 02 03 14 00 313  2.4  4.8  2.79 11.11  7.26 999 1010.8  -1.4   4.8 999.0 99.0 99.00
2005 02 03 15 00 304  1.1  3.0  2.71 11.11  6.88 999 1010.9  -1.4   4.8 999.0 99.0 99.00
2005 02 03 16 00 317  1.4  3.8  2.65 11.11  7.18 999 1010.9  -1.5   4.8 999.0 99.0 99.00
2005 02 03 17 00 297  0.1  1.3  2.41 11.11  7.21 999 1010.9  -1.4   4.8 999.0 99.0 99.00
2005 02 03 18 00 213  1.7  3.7  2.14 11.11  6.90 999 1011.6  -1.7   4.8 999.0 99.0 99.00
2005 02 03 19 00  41  0.1  1.1  2.28 11.11  7.30 999 1011.7  -2.3   4.7 999.0 99.0 99.00
2005 02 03 20 00 194  2.5  4.8  2.14 11.11  7.36 999 1011.8  -1.8   4.7 999.0 99.0 99.00
2005 02 03 21 00 263 10.1 12.5  2.26 10.00  6.45 999 1011.9  -0.9   4.8 999.0 99.0 99.00
2005 02 03 22 00 263  7.8 10.2  2.27 11.11  6.28 999 1012.0  -1.0   4.8 999.0 99.0 99.00
2005 02 03 23 00 289  8.4 10.9  2.53 11.11  6.39 999 1012.5  -1.3   4.8 999.0 99.0 99.00
2005 02 04 00 00 275  9.0 11.5  2.59 11.11  6.48 999 1012.6  -0.6   4.8 999.0 99.0 99.00
2005 02 04 01 00 263  9.8 11.6  2.58 10.00  6.19 999 1012.7  -0.3   4.8 999.0 99.0 99.00
2005 02 04 02 00 260  9.5 11.5  2.79 10.00  6.27 999 1013.2  -0.3   4.8 999.0 99.0 99.00
2005 02 04 03 00 257  7.9  9.8  2.54 10.00  6.00 999 1013.4  -0.7   4.8 999.0 99.0 99.00
2005 02 04 04 00 283  8.0 10.2  2.67 11.11  6.32 999 1013.8  -0.7   4.8 999.0 99.0 99.00
2005 02 04 05 00 261  8.1 11.2  2.53  7.14  6.15 999 1014.1  -0.8   4.8 999.0 99.0 99.00
2005 02 04 06 00 251  8.4 11.4  2.46 11.11  6.05 999 1014.3  -0.9   4.8 999.0 99.0 99.00
2005 02 04 07 00 255  8.6 11.1  2.48 11.11  5.93 999 1014.2  -0.7   4.8 999.0 99.0 99.00
2005 02 04 08 00 263  9.7 12.5  2.27 11.11  5.81 999 1014.7  -0.6   4.8 999.0 99.0 99.00
2005 02 04 09 00 263 10.8 12.8  2.23 11.11  5.73 999 1014.8  -0.6   4.8 999.0 99.0 99.00
2005 02 04 10 00 340  7.1  8.6  2.42  6.25  5.81 999 1015.6  -1.9   4.8 999.0 99.0 99.00
2005 02 04 11 00 286  3.7  5.8  2.00 11.11  5.87 999 1016.0  -1.6   4.8 999.0 99.0 99.00
2005 02 04 12 00 290  7.2 10.3  2.14 10.00  6.14 999 1016.4  -2.2   4.8 999.0 99.0 99.00
2005 02 04 13 00 307  9.0 10.6  2.22  6.67  5.73 999 1016.4  -0.9   4.7 999.0 99.0 99.00
2005 02 04 14 00 294  8.7 11.8  2.20 10.00  5.76 999 1016.8  -1.1   4.7 999.0 99.0 99.00
2005 02 04 15 00 282  7.3 10.3  2.49  6.67  5.92 999 1017.1  -1.1   4.7 999.0 99.0 99.00
2005 02 04 16 00 298  5.2  6.7  2.27  5.88  5.82 999 1017.2  -1.5   4.7 999.0 99.0 99.00
2005 02 04 17 00 297  5.3  7.7  2.33 10.00  6.07 999 1017.2  -1.5   4.7 999.0 99.0 99.00
2005 02 04 18 00 316  8.3 10.7  2.25  6.67  5.73 999 1017.3  -0.7   4.7 999.0 99.0 99.00
2005 02 04 19 00 316  9.3 11.7  2.39  6.25  5.64 999 1017.9  -0.7   4.7 999.0 99.0 99.00
2005 02 04 20 00 318  7.8 10.0  2.18  6.67  5.47 999 1018.4  -0.7   4.7 999.0 99.0 99.00
2005 02 04 21 00 303  6.9  9.4  1.94  6.25  5.73 999 1019.0  -0.9   4.7 999.0 99.0 99.00
2005 02 04 22 00 287  5.1  6.6  1.84 10.00  5.97 999 1019.4  -0.8   4.7 999.0 99.0 99.00
2005 02 04 23 00 292  2.9  4.4  1.69 11.11  5.81 999 1019.4  -0.6   4.7 999.0 99.0 99.00
2005 02 05 00 00 282  2.1  3.6  1.80  6.67  5.96 999 1019.0  -0.5   4.7 999.0 99.0 99.00
2005 02 05 01 00 318  2.4  4.6  1.77 10.00  6.04 999 1018.9  -0.7   4.7 999.0 99.0 99.00
2005 02 05 02 00  18  2.8  4.5  1.64 10.00  6.14 999 1018.9  -0.6   4.7 999.0 99.0 99.00
2005 02 05 03 00  13  3.2  6.1  1.75 10.00  5.96 999 1018.9  -0.4   4.7 999.0 99.0 99.00
2005 02 05 04 00   2  3.7  5.7  1.85 10.00  6.37 999 1018.7  -0.3   4.7 999.0 99.0 99.00
2005 02 05 05 00  52  3.2  4.7  1.76 10.00  6.32 999 1018.0   0.0   4.7 999.0 99.0 99.00
2005 02 05 06 00  26  3.7  5.5  1.67 10.00  6.15 999 1017.7   0.4   4.7 999.0 99.0 99.00
2005 02 05 07 00  67  5.2  7.3  1.76 10.00  6.56 999 1017.8   0.6   4.7 999.0 99.0 99.00
2005 02 05 08 00 109  5.4  8.0  1.65  7.14  6.36 999 1018.0   0.9   4.7 999.0 99.0 99.00
2005 02 05 09 00  96  5.0  6.2  1.57 10.00  6.37 999 1017.9   0.9   4.7 999.0 99.0 99.00
2005 02 05 10 00  82  6.3  7.8  1.56 10.00  6.14 999 1017.8   1.2   4.7 999.0 99.0 99.00
2005 02 05 11 00  76  7.2  8.8  1.53 10.00  6.21 999 1017.2   1.3   4.7 999.0 99.0 99.00
2005 02 05 12 00  71  6.0  7.8  1.51 10.00  5.43 999 1018.0   1.2   4.7 999.0 99.0 99.00
2005 02 05 13 00  64  6.1  7.4  1.54 10.00  5.64 999 1018.2   1.2   4.7 999.0 99.0 99.00
2005 02 05 14 00  78  6.3  9.0  1.45 10.00  5.64 999 1018.0   1.1   4.7 999.0 99.0 99.00
2005 02 05 15 00  73  6.6  8.7  1.33 10.00  5.46 999 1018.8   1.3   4.7 999.0 99.0 99.00
2005 02 05 16 00  73  6.0  7.5  1.50 10.00  5.50 999 1019.0   1.3   4.7 999.0 99.0 99.00
2005 02 05 17 00  99  6.8  9.1  1.45 10.00  5.34 999 1019.5   1.6   4.7 999.0 99.0 99.00
2005 02 05 18 00 103  6.6  7.9  1.39 10.00  5.35 999 1020.3   1.6   4.7 999.0 99.0 99.00
2005 02 05 19 00  80  6.7  7.8  1.36 10.00  5.44 999 1019.8   1.7   4.7 999.0 99.0 99.00
2005 02 05 20 00  86  6.8  9.0  1.30  9.09  5.29 999 1020.4   2.0   4.7 999.0 99.0 99.00
2005 02 05 21 00 119  6.6  8.1  1.31 10.00  5.29 999 1021.2   2.3   4.7 999.0 99.0 99.00
2005 02 05 22 00 125  6.9  9.0  1.30  9.09  5.26 999 1021.8   2.4   4.7 999.0 99.0 99.00
2005 02 05 23 00 143  6.3  7.8  1.38  9.09  5.63 999 1021.9   2.5   4.7 999.0 99.0 99.00
2005 02 06 00 00 111  5.9  7.6  1.44  9.09  5.59 999 1021.2   2.5   4.7 999.0 99.0 99.00
2005 02 06 01 00 122  7.9 10.2  1.50 10.00  5.62 999 1021.1   2.8   4.7 999.0 99.0 99.00
2005 02 06 02 00 127  9.2 10.6  1.57 10.00  5.54 999 1020.8   2.8   4.7 999.0 99.0 99.00
2005 02 06 03 00 136  9.0 11.7  1.98 10.00  5.83 999 1020.4   2.7   4.7 999.0 99.0 99.00
2005 02 06 04 00 141  9.9 11.9  1.96 10.00  5.69 999 1020.4   3.0   4.7 999.0 99.0 99.00
2005 02 06 05 00 151 11.0 13.2  2.38 10.00  5.61 999 1019.8   3.1   4.7 999.0 99.0 99.00
2005 02 06 06 00 144 11.4 14.3  2.71 10.00  6.03 999 1019.0   3.5   4.7 999.0 99.0 99.00
2005 02 06 07 00 146 11.5 14.1  2.61 10.00  6.03 999 1018.7   3.6   4.7 999.0 99.0 99.00
2005 02 06 08 00 145 11.8 13.5  3.01 11.11  6.19 999 1018.0   3.6   4.7 999.0 99.0 99.00
2005 02 06 09 00 153 12.6 14.7  3.35 10.00  6.26 999 1017.4   2.9   4.7 999.0 99.0 99.00
2005 02 06 10 00 152 12.8 16.3  3.38 10.00  6.50 999 1016.7   3.1   4.7 999.0 99.0 99.00
2005 02 06 11 00 141 13.0 16.8  3.73 11.11  6.70 999 1015.7   2.7   4.7 999.0 99.0 99.00
2005 02 06 12 00 138 14.3 17.3  3.92 10.00  6.80 999 1014.4   2.6   4.7 999.0 99.0 99.00
2005 02 06 13 00 143 15.4 19.2  3.95  8.33  6.65 999 1012.9   3.5   4.7 999.0 99.0 99.00
2005 02 06 14 00 145 15.0 19.3  4.20 10.00  6.81 999 1011.6   3.5   4.7 999.0 99.0 99.00
2005 02 06 15 00 143 15.0 19.2  4.24 10.00  6.84 999 1010.0   3.5   4.7 999.0 99.0 99.00
2005 02 06 16 00 142 15.7 19.7  4.27 10.00  6.74 999 1008.2   3.6   4.7 999.0 99.0 99.00
2005 02 06 17 00 140 14.7 18.4  4.74  9.09  7.02 999 1006.8   3.9   4.7 999.0 99.0 99.00
2005 02 06 18 00 145 14.9 18.1  3.97 10.00  6.56 999 1005.6   4.3   4.7 999.0 99.0 99.00
2005 02 06 19 00 149 13.4 16.0  4.31  9.09  6.96 999 1004.8   4.7   4.7 999.0 99.0 99.00
2005 02 06 20 00 154 11.9 15.0  4.06  9.09  6.93 999 1003.3   4.8   4.7 999.0 99.0 99.00
2005 02 06 21 00 159 11.3 13.5  3.68  9.09  6.79 999 1002.4   5.1   4.7 999.0 99.0 99.00
2005 02 06 22 00 183 10.2 12.4  3.86  9.09  6.98 999 1001.7   5.2   4.7 999.0 99.0 99.00
2005 02 06 23 00 211  8.9 10.7  3.55  9.09  6.78 999 1001.6   5.1   4.7 999.0 99.0 99.00
2005 02 07 00 00 242 10.0 13.0  3.52  9.09  6.81 999 1001.7   5.1   4.7 999.0 99.0 99.00
2005 02 07 01 00 247  9.9 12.3  3.66  9.09  6.83 999 1002.2   4.8   4.7 999.0 99.0 99.00
2005 02 07 02 00 246 10.4 12.6  3.49  8.33  6.70 999 1003.1   4.8   4.7 999.0 99.0 99.00
2005 02 07 03 00 241  9.3 11.2  3.48  9.09  6.70 999 1004.2   4.4   4.7 999.0 99.0 99.00
2005 02 07 04 00 238  8.7 10.7  3.05  9.09  6.32 999 1004.6   4.3   4.7 999.0 99.0 99.00
2005 02 07 05 00 239  8.2 10.6  3.13  9.09  6.64 999 1005.5   4.3   4.7 999.0 99.0 99.00
2005 02 07 06 00 227  6.0  7.9  3.14  9.09  6.78 999 1004.9   4.4   4.7 999.0 99.0 99.00
2005 02 07 07 00 211  6.4  8.3  3.10 20.00  7.22 999 1004.4   4.4   4.7 999.0 99.0 99.00
2005 02 07 08 00 195  7.5  9.0  2.93 20.00  7.53 999 1004.0   4.3   4.7 999.0 99.0 99.00
2005 02 07 09 00 195 10.6 12.8  3.36 20.00  7.92 999 1003.9   4.0   4.7 999.0 99.0 99.00
2005 02 07 10 00 198 10.4 12.5  4.47 20.00  9.70 999 1003.6   3.9   4.7 999.0 99.0 99.00
2005 02 07 11 00 201 11.1 14.4  4.45 20.00  8.91 999 1003.5   4.3   4.7 999.0 99.0 99.00
2005 02 07 12 00 184  7.0  8.7  3.83 20.00  8.31 999 1002.6   4.3   4.7 999.0 99.0 99.00
2005 02 07 13 00 182  8.2 10.1  4.69 16.67  9.42 999 1002.1   4.7   4.7 999.0 99.0 99.00
2005 02 07 14 00 194  9.7 12.1  4.78 16.67  9.48 999 1001.4   4.8   4.7 999.0 99.0 99.00
2005 02 07 15 00 201  9.6 12.3  5.84 16.67 10.20 999 1000.8   5.1   4.7 999.0 99.0 99.00
2005 02 07 16 00 206  9.8 12.5  5.43 16.67  9.73 999 1000.9   5.1   4.7 999.0 99.0 99.00
2005 02 07 17 00 214  9.0 11.2  5.03 16.67  9.34 999 1000.9   5.2   4.7 999.0 99.0 99.00
2005 02 07 18 00 205  8.2 10.1  4.92 16.67  9.16 999 1000.9   5.2   4.7 999.0 99.0 99.00
2005 02 07 19 00 204  9.1 11.3  4.48 16.67  8.56 999 1001.1   5.1   4.7 999.0 99.0 99.00
2005 02 07 20 00 203  8.5 10.4  4.54 16.67  9.24 999 1001.5   5.1   4.7 999.0 99.0 99.00
2005 02 07 21 00 193  9.2 11.4  4.73 16.67  9.66 999 1001.5   5.1   4.7 999.0 99.0 99.00
2005 02 07 22 00 188  8.4 10.4  4.51 16.67  9.29 999 1001.0   4.9   4.7 999.0 99.0 99.00
2005 02 07 23 00 180  7.5  9.3  4.06 16.67  8.83 999 1000.3   4.8   4.7 999.0 99.0 99.00
2005 02 08 00 00 157  6.6  8.0  4.09 16.67  9.06 999  999.0   4.8   4.7 999.0 99.0 99.00
2005 02 08 01 00 143  7.4  8.7  4.56 16.67  9.82 999  997.3   4.8   4.7 999.0 99.0 99.00
2005 02 08 02 00 140 10.6 12.7  4.58 14.29  8.92 999  995.0   4.8   4.7 999.0 99.0 99.00
2005 02 08 03 00 155 11.2 13.4  4.23 14.29  8.26 999  993.2   5.0   4.7 999.0 99.0 99.00
2005 02 08 04 00 160 11.1 13.6  4.61 14.29  8.21 999  991.2   5.1   4.7 999.0 99.0 99.00
2005 02 08 05 00 172 12.0 14.1  4.67 14.29  8.11 999  989.5   5.5   4.7 999.0 99.0 99.00
2005 02 08 06 00 177 13.2 16.5  4.96 14.29  7.98 999  987.9   5.6   4.7 999.0 99.0 99.00
2005 02 08 07 00 167 13.1 17.6  5.08 14.29  7.90 999  986.7   5.6   4.7 999.0 99.0 99.00
2005 02 08 08 00 167 13.2 15.5  4.99 14.29  7.91 999  985.1   5.6   4.7 999.0 99.0 99.00
2005 02 08 09 00 164 13.3 15.7  4.88 12.50  7.96 999  983.3   5.6   4.7 999.0 99.0 99.00
2005 02 08 10 00 162 12.7 15.0  4.65 11.11  7.54 999  981.9   5.6   4.7 999.0 99.0 99.00
2005 02 08 11 00 182 11.5 14.7  4.88 12.50  8.05 999  980.6   5.2   4.7 999.0 99.0 99.00
2005 02 08 12 00 219 11.6 14.6  4.62 12.50  7.87 999  980.4   4.8   4.7 999.0 99.0 99.00
2005 02 08 13 00 259 17.5 24.7  4.59 12.50  7.42 999  983.7   3.8   4.7 999.0 99.0 99.00
2005 02 08 14 00 248 16.2 20.6  5.18 11.11  7.83 999  986.8   4.8   4.7 999.0 99.0 99.00
2005 02 08 15 00 245 15.4 19.3  5.50 11.11  7.93 999  988.9   4.8   4.7 999.0 99.0 99.00
2005 02 08 16 00 239 15.2 18.1  5.36 10.00  7.92 999  990.3   4.8   4.7 999.0 99.0 99.00
2005 02 08 17 00 239 14.1 18.5  5.77 10.00  7.99 999  991.6   4.7   4.7 999.0 99.0 99.00
2005 02 08 18 00 237 12.1 15.5  5.17 10.00  7.85 999  993.0   4.5   4.7 999.0 99.0 99.00
2005 02 08 19 00 237 13.7 17.9  5.24 10.00  7.62 999  994.1   3.7   4.7 999.0 99.0 99.00
2005 02 08 20 00 229 12.7 15.7  5.42 11.11  8.02 999  995.1   4.8   4.7 999.0 99.0 99.00
2005 02 08 21 00 221 11.6 14.2  5.01 10.00  7.83 999  995.8   4.8   4.7 999.0 99.0 99.00
2005 02 08 22 00 218 11.4 14.7  4.31 10.00  7.19 999  996.5   4.6   4.7 999.0 99.0 99.00
2005 02 08 23 00 222 12.4 16.2  4.42 11.11  7.46 999  997.0   4.8   4.7 999.0 99.0 99.00
2005 02 09 00 00 224 12.2 14.7  4.49 10.00  7.24 999  997.6   4.8   4.7 999.0 99.0 99.00
2005 02 09 01 00 230 11.6 14.7  4.28 11.11  7.31 999  998.4   4.8   4.7 999.0 99.0 99.00
2005 02 09 02 00 230 10.4 12.4  4.48 11.11  7.33 999  999.2   4.6   4.7 999.0 99.0 99.00
2005 02 09 03 00 226  9.7 12.0  4.32 11.11  7.43 999 1000.0   4.8   4.7 999.0 99.0 99.00
2005 02 09 04 00 220  9.5 11.6  4.14 10.00  7.42 999 1000.6   4.7   4.7 999.0 99.0 99.00
2005 02 09 05 00 212 10.0 13.1  3.73 10.00  7.23 999 1000.9   4.8   4.7 999.0 99.0 99.00
2005 02 09 06 00 215  7.7  9.6  3.74 11.11  7.45 999 1001.2   4.7   4.7 999.0 99.0 99.00
2005 02 09 07 00 197  9.6 11.6  3.95 10.00  7.48 999 1001.0   4.7   4.7 999.0 99.0 99.00
2005 02 09 08 00 184  8.7 10.3  3.73  9.09  7.36 999 1000.1   4.7   4.7 999.0 99.0 99.00
2005 02 09 09 00 163  7.7  9.1  3.64 11.11  7.47 999  999.4   4.4   4.7 999.0 99.0 99.00
2005 02 09 10 00 152  8.5 10.3  3.32 11.11  7.28 999  998.3   4.7   4.7 999.0 99.0 99.00
2005 02 09 11 00 150 11.6 14.6  3.37 11.11  7.03 999  996.0   4.3   4.7 999.0 99.0 99.00
2005 02 09 12 00 124 12.0 14.7  3.50 11.11  7.02 999  993.1   4.3   4.7 999.0 99.0 99.00
2005 02 09 13 00 114 16.3 20.9  3.67 11.11  6.77 999  989.6   3.6   4.7 999.0 99.0 99.00
2005 02 09 14 00 116 17.3 21.0  3.97 11.11  6.49 999  985.7   4.0   4.7 999.0 99.0 99.00
2005 02 09 15 00 128 16.1 20.7  4.08  6.67  6.46 999  982.9   4.7   4.7 999.0 99.0 99.00
2005 02 09 16 00 141 12.0 14.3  4.25  8.33  6.71 999  980.9   5.2   4.7 999.0 99.0 99.00
2005 02 09 17 00 154 11.1 14.3  4.01  9.09  7.00 999  979.4   5.5   4.7 999.0 99.0 99.00
2005 02 09 18 00 136  9.5 11.8  3.91  9.09  7.14 999  978.1   5.3   4.7 999.0 99.0 99.00
2005 02 09 19 00 149 10.0 12.1  4.00  9.09  7.27 999  976.6   5.2   4.7 999.0 99.0 99.00
2005 02 09 20 00 162  8.4 10.4  4.00  9.09  7.21 999  975.5   5.2   4.7 999.0 99.0 99.00
2005 02 09 21 00 165  9.1 11.1  3.73 10.00  7.20 999  974.4   5.1   4.7 999.0 99.0 99.00
2005 02 09 22 00 168  7.7  9.4  3.55  9.09  7.41 999  973.6   5.1   4.7 999.0 99.0 99.00
2005 02 09 23 00 173  7.6 10.1  3.68 10.00  7.38 999  973.1   4.8   4.7 999.0 99.0 99.00
2005 02 10 00 00 194  6.7  8.6  3.71 10.00  7.62 999  972.9   4.8   4.7 999.0 99.0 99.00
2005 02 10 01 00 208  6.9  8.7  3.56  9.09  7.55 999  973.0   4.8   4.7 999.0 99.0 99.00
2005 02 10 02 00 221  9.3 10.9  3.65 10.00  7.53 999  973.5   4.8   4.7 999.0 99.0 99.00
2005 02 10 03 00 248 14.2 17.3  3.61 10.00  7.17 999  975.0   3.4   4.7 999.0 99.0 99.00
2005 02 10 04 00 243 15.6 19.2  4.29  9.09  7.03 999  976.4   2.7   4.7 999.0 99.0 99.00
2005 02 10 05 00 244 18.0 21.9  4.76 11.11  7.07 999  978.1   2.1   4.7 999.0 99.0 99.00
2005 02 10 06 00 239 17.6 21.9  5.09 10.00  7.37 999  979.8   2.0   4.7 999.0 99.0 99.00
2005 02 10 07 00 241 17.5 22.0  6.32 10.00  7.90 999  982.0   1.3   4.7 999.0 99.0 99.00
2005 02 10 08 00 238 17.5 21.3  7.36 11.11  8.61 999  983.8   0.8   4.7 999.0 99.0 99.00
2005 02 10 09 00 241 16.7 20.7  6.69 11.11  8.42 999  985.6   0.1   4.7 999.0 99.0 99.00
2005 02 10 10 00 240 17.0 20.3  7.04 11.11  8.51 999  986.9  -0.7   4.7 999.0 99.0 99.00
2005 02 10 11 00 236 15.8 19.6  6.46 11.11  8.49 999  987.9  -1.0   4.7 999.0 99.0 99.00
2005 02 10 12 00 246 15.5 18.9  6.49 12.50  8.84 999  988.6  -1.3   4.7 999.0 99.0 99.00
2005 02 10 13 00 240 15.0 19.2  6.99 11.11  9.10 999  989.5  -1.3   4.7 999.0 99.0 99.00
2005 02 10 14 00 249 15.0 18.0  7.23 12.50  9.25 999  989.9  -1.3   4.7 999.0 99.0 99.00
2005 02 10 15 00 242 12.8 16.2  7.06 12.50  8.99 999  990.3  -1.3   4.7 999.0 99.0 99.00
2005 02 10 16 00 263 11.6 14.5  7.73 12.50  9.68 999  990.9  -0.7   4.7 999.0 99.0 99.00
2005 02 10 17 00 266 14.0 17.4  7.61 12.50  9.53 999  991.9  -0.3   4.7 999.0 99.0 99.00
2005 02 10 18 00 270 14.0 17.2  6.89 12.50  8.92 999  993.7  -0.7   4.7 999.0 99.0 99.00
2005 02 10 19 00 257 12.6 16.2  7.79 12.50  9.51 999  994.8  -0.4   4.6 999.0 99.0 99.00
2005 02 10 20 00 269 12.0 16.1  6.92 12.50  9.31 999  996.0  -1.0   4.4 999.0 99.0 99.00
2005 02 10 21 00 272 12.1 15.2  6.85 12.50  8.92 999  997.0  -0.4   4.4 999.0 99.0 99.00
2005 02 10 22 00 275 12.8 15.8  7.15 11.11  8.83 999  997.8  -0.5   4.5 999.0 99.0 99.00
2005 02 10 23 00 277 13.3 17.0  6.31 12.50  8.44 999  998.0  -0.4   4.5 999.0 99.0 99.00
2005 02 11 00 00 279 13.7 16.9  6.17 12.50  8.21 999  998.4  -0.7   4.6 999.0 99.0 99.00
2005 02 11 01 00 283 14.1 17.8  5.92 12.50  8.14 999  998.9  -0.3   4.6 999.0 99.0 99.00
2005 02 11 02 00 273 14.2 17.3  6.08 11.11  8.48 999  999.4   0.0   4.6 999.0 99.0 99.00
2005 02 11 03 00 265 15.1 18.2  5.79 11.11  8.18 999 1000.0  -0.2   4.5 999.0 99.0 99.00
2005 02 11 04 00 280 13.4 17.2  6.01 11.11  8.31 999 1000.9  -0.3   4.4 999.0 99.0 99.00
2005 02 11 05 00 271 14.3 17.7  5.97 11.11  8.37 999 1001.5  -0.3   4.4 999.0 99.0 99.00
2005 02 11 06 00 282 14.2 17.6  5.87 11.11  8.10 999 1002.3  -0.7   4.4 999.0 99.0 99.00
2005 02 11 07 00 294 12.2 15.5  6.38 11.11  8.68 999 1003.1  -1.0   4.4 999.0 99.0 99.00
2005 02 11 08 00 283 14.1 17.9  5.44 11.11  8.24 999 1003.3  -0.7   4.4 999.0 99.0 99.00
2005 02 11 09 00 287 13.2 17.8  6.00 11.11  8.35 999 1003.9  -1.0   4.4 999.0 99.0 99.00
2005 02 11 10 00 293 13.4 16.7  6.03 11.11  8.01 999 1004.0  -0.7   4.4 999.0 99.0 99.00
2005 02 11 11 00 278 14.0 17.5  5.66 10.00  7.84 999 1003.9  -0.4   4.4 999.0 99.0 99.00
2005 02 11 12 00 279 14.6 18.9  5.12 10.00  7.53 999 1004.0  -0.4   4.4 999.0 99.0 99.00
2005 02 11 13 00 281 15.4 19.0  5.30 10.00  7.52 999 1004.0  -0.3   4.4 999.0 99.0 99.00
2005 02 11 14 00 286 15.5 19.8  5.51 11.11  7.71 999 1004.0  -0.3   4.4 999.0 99.0 99.00
2005 02 11 15 00 288 14.6 17.7  5.33 10.00  7.67 999 1004.3   0.5   4.4 999.0 99.0 99.00
2005 02 11 16 00 279 15.7 19.6  5.58 11.11  7.74 999 1004.6   1.0   4.4 999.0 99.0 99.00
